Comments,neg,neu,pos
"Beautiful gesture! 

When genuine affection can finally win,why kill it with the infection of war?

Israel Govt : You may WIN this war, but you have lost the world..At least listen to the âvoice of sanityâ from your own people!  

Hostages shall return. But the dead left forever.",0.30627568196678223,0.43116274516689196,0.26256157286632575
You show your children only when you know firmly you're in the good side,0.22393519861411854,0.5074289586190774,0.2686358427668041
"Zionism is not Judaism
Hindutva is not Hinduism",0.21194155761708544,0.5761168847658291,0.21194155761708544
"You really have my utmost respect, all the best to you all.",0.2321543826648676,0.4138082047286252,0.35403741260650723
"It's acceptable to be anti-Zionist cos they have shown themselves Nazis, it's also acceptable to protest the murderous Isreali government but anything else....",0.2681041829367769,0.47171531020655594,0.26018050685666727
Do your best,0.22992573987026316,0.31758845776413563,0.45248580236560126
Once again for the back: Israel is not Jews.,0.21194155761708544,0.5761168847658291,0.21194155761708544
 kind Jewish people of Americaã,0.23254654302722952,0.39945071466796145,0.36800274230480906
"#CeasefireNOW #RemoveNetanyahu #TwoStateSolution Don't make the same mistakes as Cyprus, which remains divided for so many decades. Learn from history.",0.2471621911607007,0.5327460014747817,0.22009180736451753
We stand with Palestine.,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Anthem for Palestine

#Al-Hilal_Ahly #Gaza_Now
#Gazabombing #starlinkforgaza 
#Save_Palestine
Pary for #Gaza
Thatâs from Ukraine and thatâs a Russian tank
Since when is Israel fighting in Ukraine with russian tanks? I am confused.
For the sake of world peace",0.2532104662733213,0.5013081718275028,0.24548136189917588
"We have to raise our voices for world peace. Raise your voice for a ceasefire between Palestine and Israel. Free Palestine""",0.22820569095139226,0.47165480635422075,0.3001395026943869
Boycott israel,0.4603137395825882,0.3104144374307259,0.22927182298668583
"yes but its not a 'state' as it has no fixed borders
@IDF
 blew up a mosque
wonder if it had people inside?",0.25351361795709976,0.502913175228422,0.24357320681447817
Goes without saying.,0.21194155761708544,0.5761168847658291,0.21194155761708544
If there is hell on the earth that is lives of Children in Gaza .,0.2955845809112039,0.4767322562804763,0.2276831628083199
Good job By HAMAS,0.2326908241652255,0.3867237591453529,0.3805854166894217
That is video from Ukraine! Nice try!,0.23098161976007037,0.4376143920736365,0.33140398816629313
Donât spread propaganda,0.38365173119055074,0.38365173119055074,0.23269653761889864
Mashallah .. Mashallah .. Praise be to God,0.23268145100601806,0.3886465641179685,0.3786719848760134
The era,0.21194155761708544,0.5761168847658291,0.21194155761708544
Say God  willing,0.2326836826569755,0.3790544817418253,0.3882618356011991
Have some patience and the smoke is still to come.,0.21194155761708544,0.5761168847658291,0.21194155761708544
God is a right,0.2326836826569755,0.3790544817418253,0.3882618356011991
Lmao no,0.33140398816629313,0.23098161976007037,0.4376143920736365
Allah is the greatest,0.23208279596149683,0.35216301780097586,0.4157541862375273
Typical madrshachap comment,0.21194155761708544,0.5761168847658291,0.21194155761708544
Standing for israel,0.21194155761708544,0.5761168847658291,0.21194155761708544
Islam is a terrorist religion,0.426281141723905,0.3420986294503412,0.23162022882575384
"Israel fearlessly fighting for the homeland of judaism people
aggression must not be tolerated
Israel",0.298942180297249,0.44064967753818074,0.26040814216457026
Hey this in not in Gaza .,0.21194155761708544,0.5761168847658291,0.21194155761708544
Lies and propaganda,0.511287923929854,0.2653190020761651,0.22339307399398098
The fascists have got a strong hold on Israel's politics and direction. Like a cult.,0.25976101870866575,0.41395697757202243,0.3262820037193117
"Never again 
#CeasefireInGazaNOW #Abu Obeida #Gaza #GazaCeasefire #Gaza_Geniocide #GazaWar #Gaza_under_attack #GazaHolocaust #GenocideinGaza #GenocideJoe #Palestine",0.21194155761708544,0.5761168847658291,0.21194155761708544
"Dear Muslims,

I said âThe world is scared of usâ and many of you called for my death. 

I said âThe world is laughing at usâ and many of you said I was going to âburn in an eternal Hellâ and that I am âa CIA agentâ. 

I said âThe world is worried about usâ and many of you saidâ¦",0.26072675507984694,0.49101414872559895,0.24825909619455405
Israel's crimes are exposed. They are clearly by far the most hated country in the world for such barbaric behaviour.,0.2908040902779729,0.45153361014723076,0.25766229957479636
Because they are coward and hypocrite nation.,0.3212012064063751,0.44857134251468267,0.2302274510789422
"So let's recap the Ceasefire today
1. Israel Shot at crowds around Al Rantisi Hospital injuring 1 man at least
2. Israel shot into a crowd of people trying to reconnect with their families in the North injuring 7 and Killing 2
3. Israel flew drones over Rafah Crossing (1/2)",0.23866969589074688,0.5429843892772428,0.21834591483201035
even sky is struggling to suppress the reality.,0.3043724289285514,0.4669639438924774,0.22866362717897118
Has the ceasefire been broken already,0.33950584479270196,0.4290146908446465,0.23147946436265163
"Better to die fighting for freedom then be a prisoner all the days of your life.
Bob Marley",0.3350987954187716,0.36047600711530553,0.30442519746592295
Haaretz has said that racism is a big problem in that place and the regime has incited the far right to the point that they feel theyâre untouchable,0.27939551588610273,0.4950349655806732,0.22556951853322402
"Why is Sky News not showing the images? But they could show the fake command center. Do the images have to be approved by someone? The painful thing about this when the hosts interview an Israeli on this glaring evidence, they will allow them conveniently twist the narrative",0.2630068659559679,0.48404609420051664,0.2529470398435155
"Freedom lies in being bold.
Robert Frost",0.2912249248106532,0.31801415873178823,0.3907609164575585
They are liars,0.43409496700987293,0.3347096127023093,0.23119542028781784
And Sunak and starmer are backing genocide this is not what the British people stand for,0.21692215939706475,0.5508918865440141,0.23218595405892106
So we trust sky news now? Really Glenn?,0.23095700091453286,0.4380055361760277,0.33103746290943936
"The ceasefire has allowed the light of truth to shine into the horror of this Genocide, carried out under cover of darkness - both in terms of no electricity & of night-time bombing.
Now, they're providing the evidence of the ethnic cleansing they are committing.",0.2664228854617604,0.48935335768294896,0.24422375685529055
War criminals.,0.5761168847658291,0.21194155761708544,0.21194155761708544
Any proof of that. Looks more like Hamas is shooting.,0.22664729412608764,0.48609060606600035,0.287262099807912
"Israeli terrorist,  75 years of occupation.

Coward Israeli terrorist & children murderers 

God is sufficient for us, and He is the best disposer of affairs.
Allah is all-sufficient for us and the best one to trust in.",0.31582829603094026,0.38344596026356537,0.3007257437054945
"""Israeli snipers opened the fire and shots on the crowd, filled with men, but also women and children, families"" Alex Crawford about Israeli soldiers who shot Palestinians on their way to the north of Gaza to look for family members",0.22430863866841622,0.5606085861910868,0.21508277514049698
"Notice a shift in rhetoric with MSM like Sky news and the BBC.

Even they have reached a breaking point. And that is saying something.

They would never report such events. It is clear that Zionist propaganda machine is slowly dissembling.",0.2355917713790526,0.5032567739982688,0.2611514546226786
How many civilians did IOF kill on oct 7th? 100% confirmed apache helicopter + tanks fired on civilians-investigation stalled until after war? @intifada reports using israeli intel â>  ,0.33987581174301457,0.4286240915406589,0.23150009671632663
And the world is watching,0.21194155761708544,0.5761168847658291,0.21194155761708544
"""But.....but......Hamas etc etc""",0.21194155761708544,0.5761168847658291,0.21194155761708544
So it has only taken 48 days for Sky to finally start to wake up. Slowly but surely...,0.21194155761708544,0.5761168847658291,0.21194155761708544
I am revolted by The Zionists and their apologists.  People who support zionism disgust me.  I will not vote for anyone who supports Israel.,0.26610316894704583,0.4552670121739518,0.2786298188790024
"Was waiting for confirmation for this story because it seems so nonsensical, why do this? Horrid and if you believe in justice, there has to be accountability for this. Snipers shooting into crowds is just criminal.",0.27053925992585626,0.4831935152542625,0.24626722481988125
Jesus Christ of almighty.,0.21194155761708544,0.5761168847658291,0.21194155761708544
War crime continues during ceasefire,0.46618182466334196,0.3050805193715391,0.22873765596511886
War creminlas do what they do always,0.3435833475331171,0.42471982840125516,0.23169682406562772
Thereâs no crime that is too much for them to commit,0.33800245779774674,0.39074421606204224,0.2712533261402111
One word â¦â¦ Barbaric!,0.21194155761708544,0.5761168847658291,0.21194155761708544
Funny how they forgot to mention this on the other channels.,0.22609524157983993,0.49076055136683905,0.2831442070533209
"Israel's actions have been brought to light, and they are widely criticized as some of the most disliked due to perceived barbaric behavior.",0.277023157124478,0.49775157263172704,0.22522527024379502
Absolutely disgusting .,0.4954232235017371,0.27905597647945296,0.22552080001880995
This is what Israel has been doing for years.,0.21194155761708544,0.5761168847658291,0.21194155761708544
No words describe this horrific all too familiar war crime behaviour by Israeli soldiers .,0.42159891861742915,0.34655946923061987,0.23184161215195087
They are the lowest of the low.,0.3779072788576403,0.3894162689128915,0.23267645222946812
""" which was filled with men, but also women & children, families "" Even when reporting the truth â¦ it is very telling.",0.22120100601487466,0.5258793520095453,0.25291964197558003
That's the most moral military in the world!!!,0.21194155761708544,0.5761168847658291,0.21194155761708544
"For the Israelis, a ceasefire means Hamas has to stop, not them.",0.26797071286125707,0.5082013331550914,0.22382795398365143
This is what israhell occupation was doing for years,0.21194155761708544,0.5761168847658291,0.21194155761708544
They always break promises and break covenants,0.22923737211899264,0.4607050466400845,0.3100575812409228
During the ceasefire? That is bad.,0.3502918571692973,0.4177013421240944,0.2320068007066082
"Whereâs mr 
@piersmorgan",0.21194155761708544,0.5761168847658291,0.21194155761708544
Isnât there a ceasefire?,0.21194155761708544,0.5761168847658291,0.21194155761708544
Psychopaths,0.21194155761708544,0.5761168847658291,0.21194155761708544
Snipers? They were spraying lead everywhere!,0.21194155761708544,0.5761168847658291,0.21194155761708544
War Crimes,0.4989149553935166,0.2760096009474321,0.22507544365905138
Shocking,0.5761168847658291,0.21194155761708544,0.21194155761708544
Heartbreaking,0.5761168847658291,0.21194155761708544,0.21194155761708544
Ceasefire.,0.21194155761708544,0.5761168847658291,0.21194155761708544
Ceasefire?,0.21194155761708544,0.5761168847658291,0.21194155761708544
Zionist Israel Laknatullah,0.21194155761708544,0.5761168847658291,0.21194155761708544
They are shameless,0.4009988128778849,0.3664853203458408,0.23251586677627414
"Absolute scum, zionist bast**ds",0.21194155761708544,0.5761168847658291,0.21194155761708544
So theyâre breaking the ceasefire day 1,0.21194155761708544,0.5761168847658291,0.21194155761708544
"because of 
@netanyahu
 @IsraeliPM
 was so pathethic",0.21194155761708544,0.5761168847658291,0.21194155761708544
Cowards !!!! And criminals,0.4297959770785478,0.3387663457545878,0.23143767716686459
They very clearly told people not to go back North,0.2272197730177806,0.48102426325336967,0.29175596372884977
Israel soldier cannot fight like real man,0.29648769059195884,0.40464320433428314,0.298869105073758
Will the USA or UK condemn Israel for such terrorist practice ???,0.3604337613762068,0.4072015203348783,0.23236471828891478
#isarelisaterrorist #IsraeliNewNazism #Netanyahou_A_criminal_of_war,0.21194155761708544,0.5761168847658291,0.21194155761708544
Oh God,0.22992573987026316,0.31758845776413563,0.45248580236560126
"Seems heartless, of course people are missing under the rubble, and the biggest thing is grief.. not knowing if someone is dead or alive the hope they survive and the need inside to affirm just what happened.. there should be no shooting at all.. it is a ceasefire.",0.2823852652901783,0.4646443747581141,0.2529703599517076
"It ain't the snipers fault, they are just looking for a promotion.",0.22404185024635076,0.5066563007217636,0.26930184903188564
Is this not what they have been doing for 75 years?,0.21194155761708544,0.5761168847658291,0.21194155761708544
Western propaganda media seems to have enough of Arpatheid Israel lies.,0.32665136047445853,0.44270048098062653,0.23064815854491497
âThe most moral army in the worldâ. Apparently.,0.21194155761708544,0.5761168847658291,0.21194155761708544
#Israel_Is_Child_Killer_Demons,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Israel can have foot soldiers inform Palestinians not to advance to the north, and having snipers fire above is dangerous, to say the least during a ceasefire period. Israel, please use common, human sense.",0.2610812094316749,0.4991124924789421,0.23980629808938303
Sky News is fake news,0.3596794192120416,0.40797795151061367,0.2323426292773446
Her plastic surgeon needs to be fired!,0.34321195705955004,0.4251101054099562,0.23167793753049382
Because North Gaza is being ethnically cleansed,0.21194155761708544,0.5761168847658291,0.21194155761708544
ISREAL SNIPERS FIRED INTO CROWDS OF MEN WOMEN AND CHILDREN INJUREING AND KILLING TWO THIS HAPPENED TODAY THIS IS BEYOND DISGUSTING,0.3413571187108253,0.4270619984946807,0.23158088279449396
"Looking for your family members and going back to the houses IDF demolished is a serious threat to Israeli safety, right 
@JoeBiden
  and 
@JustinTrudeau
...it's all self-defense. Shame!",0.293404294157839,0.45557096548110004,0.25102474036106087
"I have never from day one believed Israel not to violate the ceasefire deal. They have never been honest and they will never be. Hypocrisy, lies and false propaganda is what they are good at. Why shooting at innocent women, children, old and men for returning back to the land...?",0.24767880633560174,0.4796865026312753,0.272634691033123
"She acknowledged Palestinian children 
P45 in the post",0.21194155761708544,0.5761168847658291,0.21194155761708544
#evil,0.21194155761708544,0.5761168847658291,0.21194155761708544
.Wars and truces have their moral rules. Israel was established by gangs gathered from all countries of the world. Do not be rooted,0.25517900058643855,0.5232007648345467,0.22162023457901478
Firing on noncombatants in other words. These are war crimes. The holocaust was horrible. But why are you as a people taking it out on the the people (muslims) that have historically protected the chosen people.,0.2662021600737944,0.4835989852460242,0.25019885468018144
People are trying to get back to collect animals and belongs :(,0.2776999201531377,0.49697568769605055,0.2253243921508117
End the Gazacaust now!,0.21194155761708544,0.5761168847658291,0.21194155761708544
How is this news this is what the Israeli Genocidal Force do on a daily basis. The IGF have murdered over 14000 civilians since the start of their Genocidal assault on the Palestinian people. #EndIsraeliGenocide,0.2760096009474321,0.4989149553935166,0.22507544365905138
Israel #nazi,0.21194155761708544,0.5761168847658291,0.21194155761708544
"How is this even remotely acceptable, legal permissable....where is the UN? Where is sanity.
The Isreali Government is vile, loathsome and one can only wonder why it has US, UK and EU support.",0.25408468719560917,0.47611890602254725,0.2697964067818436
"Based on all statements and actions of Israel and its Western backers, they are trying to ethnically cleanse northern Gaza and annex it.

Some of us already said this, but people are not paying enough attention. And no politician is doing anything concrete to stop that.",0.24621001051438335,0.533887356067524,0.2199026334180926
A savage and brutal people. Their true nature has been unveiled.,0.36104866013017,0.3588888540669928,0.2800624858028372
Twitter really didn't want to load this video.,0.26697466614542725,0.5093593555781586,0.22366597827641427
"I wonder how many of those planning to march on Sunday think this is Israel ""defending itself""?",0.21194155761708544,0.5761168847658291,0.21194155761708544
Isnât that terrorism,0.4603137395825882,0.3104144374307259,0.22927182298668583
"Isreali hostages.
Palestine prisoners.

We're on to you msm.",0.3064989042404681,0.46461735776243934,0.22888373799709258
What's been happening lately -,0.21194155761708544,0.5761168847658291,0.21194155761708544
And they were told not too ,0.21194155761708544,0.5761168847658291,0.21194155761708544
Imagine what will happen after the 4 days,0.21194155761708544,0.5761168847658291,0.21194155761708544
if true this is really abominable. Disgusting.,0.327889054865528,0.3682180551316622,0.3038928900028098
Camera captures?,0.21194155761708544,0.5761168847658291,0.21194155761708544
I think they said it was closed and to move to the South.,0.21194155761708544,0.5761168847658291,0.21194155761708544
Hamas snipers!,0.21194155761708544,0.5761168847658291,0.21194155761708544
Donât believe anything sky or bbc says anymore sorry,0.2548555431019509,0.5235836916653327,0.22156076523271634
But won't show the footage. What a surprise.,0.22937417669473273,0.4591397497748303,0.31148607353043706
"Irgun!
So much
CDN.",0.21194155761708544,0.5761168847658291,0.21194155761708544
Shame on the bringthemhomenow,0.3867237591453529,0.3805854166894217,0.2326908241652255
This monkey nation will never be but promise,0.2948867108769625,0.47751293647856563,0.22760035264447176
So where's the video?,0.21194155761708544,0.5761168847658291,0.21194155761708544
VoTE blue nO maTTEr wHat!,0.3460427758795404,0.3737407581815981,0.28021646593886146
Wasn't it part of the agreement not to return to the North because its still a war zone ? Ceasefire 7am hamas fire rockets at Israel 7.15am ,0.2815255057477183,0.46322970308734485,0.25524479116493687
Israel breaks the cease fire,0.3365513594105818,0.43214049950399813,0.23130814108542005
Not true.,0.4614876233887257,0.30934440495480836,0.2291679716564659
"Itâs an unpalatable truth , but if a country is attacked it will fight back , if October 7th had not happened we would not be where we are today ,",0.28634269252484507,0.47304443127936546,0.24061287619578944
the terms of the truce allowed movement from ânorth to south.â weâve known this for days.,0.21194155761708544,0.5761168847658291,0.21194155761708544
"When an army tells you not to go somewhere, you should listen.",0.21194155761708544,0.5761168847658291,0.21194155761708544
Over under for time to reaction?  2 days,0.21194155761708544,0.5761168847658291,0.21194155761708544
Not true,0.4614876233887257,0.30934440495480836,0.2291679716564659
They deserve it ,0.21194155761708544,0.5761168847658291,0.21194155761708544
Source of news: hamas,0.21194155761708544,0.5761168847658291,0.21194155761708544
"""But in the bloody arithmetic of Hamasâs leaders, the carnage is not the regrettable outcome of a big miscalculation. Quite the opposite, they say: It is the necessary cost of a great accomplishment>>",0.25385785062718297,0.4570416237487989,0.2891005256240181
Release the hostages. That simple.,0.21194155761708544,0.5761168847658291,0.21194155761708544
Outrageous lies. What proof has she that Israeli snipers were responsible as opposed to the far more likely Hamas/Isis snipers?,0.2913515643056138,0.4551061383004845,0.25354229739390177
"Reconnect with their Hamas family?
Every sane person would stay away from the war zone. Only Hamas fighters are eager to going back",0.2757639636018846,0.4732128538841295,0.2510231825139858
Israel way to do business,0.21194155761708544,0.5761168847658291,0.21194155761708544
They canât go back to the north according to the ceasefire agreement,0.22609524157983993,0.49076055136683905,0.2831442070533209
"Fact check:

There is no evidence to support this claim.",0.2773558971097101,0.43454586993939903,0.28809823295089093
Why do people dondumb things and blame israel? They were warned north Gaza is a war zone,0.34321195705955004,0.4251101054099562,0.23167793753049382
I donât think the war was declared over. What did they think would happen?,0.29002356075292357,0.48297368204869695,0.22700275719837945
Could be Hamas soldiers getting back into position.,0.21194155761708544,0.5761168847658291,0.21194155761708544
If only SkyNews could be trusted for somethingâ¦,0.2294079612353575,0.4587483986555522,0.3118436401090902
"These are murders. And murders by military men of civilians during a war, this is a war crime.",0.43683215837275996,0.3321375015162509,0.23103034011098922
Thatâs Hamasâ M.O. Not the IDF!,0.21194155761708544,0.5761168847658291,0.21194155761708544
"ABC of Israel DNA, killing civilians, children and women. What is new in what happened?",0.287951259452937,0.48531163345586137,0.2267371070912017
They need to release the video if it's true.,0.22760035264447182,0.47751293647856574,0.29488671087696255
This is 100% true,0.23267073954784886,0.3901863006977675,0.3771429597543837
I guess all the fliers passed out telling people that returning is dangerous and forbidden were true.,0.3073560558098138,0.4262418322173611,0.2664021119728251
Tell me again how it is Hamas that Can't be trusted to keep a Cease fire???,0.30827598655409955,0.4626613874819068,0.22906262596399357
The enemy is Islam.,0.398290359072031,0.369141959704314,0.232567681223655
History repeats itself.,0.21194155761708544,0.5761168847658291,0.21194155761708544
Sky liars,0.48998270970460317,0.2838284777614904,0.22618881253390644
"Much as every decent person hates war, I'd wouldn't mind seeing  Israel Defense Force having to confront a real army, whether the Syrian Arabs, the Russians or the Ukrainians . They're cowards",0.28990062463463356,0.47132043443265276,0.23877894093271365
Israel snipers = later blame hamas... What a tactics... Uncivilzed zionist,0.28519948075091434,0.4884264356843264,0.22637408356475922
"When asked why the Israeli forces were shooting dead protesters at the Gaza crossings,
Michal Maayan â ""Well, we can't put all these people in jail.""",0.2763472408149833,0.4985272210573917,0.2251255381276251
"They were told not to return, warned over and over again. Sent fliers not to return. But still they tried. Shots fired in air did not deter them so they were shot in the legs. A couple died. It is a war. If told not to return - donât!",0.29764964177919245,0.4677421095673512,0.23460824865345628
"All the while, the Hamas government of Palestine praise them for being killed.",0.2977890907165731,0.41837806549837286,0.28383284378505397
"Dafna Elyakim is only 14 and is held imprisoned by Hamas with her sister Ella.Her father was killed, and she was there when it happened.
Her father's partner was forced to lure even more children out of their homes, so that Hamas ...",0.27736143295286164,0.4973636594903175,0.22527490755682092
Idf is a terrorist organisation,0.426281141723905,0.3420986294503412,0.23162022882575384
"The plight of the Palistinians is not just like aparthied or holocause/genocide. It is like slavery.

The Israelis occupy and settled on enslaved Palistinian land, which they profit and benefit. When they dismantle it, they will compensate the settlement land owners/thiefs",0.28979169717303105,0.450862483908916,0.259345818918053
"This video is from the video to your toe. After a second of this, there is more room for use in the wortels, so there is a large open source in the moedized environment, and it is better to use it on the profit (you can also find it with them).",0.2197122431421677,0.5350277980269029,0.24525995883092933
Imagine losing your kid.,0.3699019787660057,0.39751713826066737,0.2325808829733269
Nobody could see the sniper but our âindependentâ journalist,0.21194155761708544,0.5761168847658291,0.21194155761708544
You mean they killed without raping first?  Perish the thought!,0.3168979932713149,0.3843601233395156,0.2987418833891696
They were told not to go back north. FAFO!,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Officers should, as per S60AA have told him to remove his face covering prior to offering him words of advice. 
@metpoliceuk",0.21194155761708544,0.5761168847658291,0.21194155761708544
"Mollycoddled by police, no wonder they keep doing it",0.2800752228983012,0.49425828283245393,0.22566649426924482
Why allow the face covering and the pandering of please come down,0.22902717922239943,0.46305261320965846,0.30792020756794203
Expel these extremists from the UK immediately,0.31867051302653776,0.45131145758938107,0.2300180293840811
Awww tea for 2,0.21194155761708544,0.5761168847658291,0.21194155761708544
"HISTORY: ILLEGAL JEWISH IMMIGRANTS ENTER PALESTINE

The ship ""Henrietta Szold,"" carrying more than 500 Jewish ""illegal"" immigrants from Greece to Palestine, arrived in Haifa on August 14, 1946. British authorities immediately internedâ¦",0.24939219146108035,0.5300793559034752,0.2205284526354444
"How many young Muslim men would it take to march on London, not to protest or climb statues, but to storm our Parliament & seats of government? The police would be too weak to stop them so the Army would have to be called in. And would we have enough soldiers and tanks to do so?",0.24890265444963502,0.5242988646094012,0.2267984809409637
Don't ask. Rag him off.,0.21194155761708544,0.5761168847658291,0.21194155761708544
I thought I saw the met police saying they would remove face coverings earlier,0.21194155761708544,0.5761168847658291,0.21194155761708544
No arrest,0.5761168847658291,0.21194155761708544,0.21194155761708544
What about his face covering? I thought they weren't going to be allowed.,0.21194155761708544,0.5761168847658291,0.21194155761708544
I thought face coverings are not allowed ,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Please come down Sir...

Pathetic.",0.3595338078096576,0.332555982363675,0.3079102098266673
"""Two Tier"" policing at its finest. When will 
@metpoliceuk
 get their act together ?",0.21194155761708544,0.5761168847658291,0.21194155761708544
"Instant arrest for climbing statues and wearing face covering 
@metpoliceuk",0.27837752743240923,0.4961995700502947,0.2254229025172961
Medieval people in 2023 London,0.21194155761708544,0.5761168847658291,0.21194155761708544
Please come down sir!!!  Words fail me,0.345856560923821,0.3646814107971055,0.2894620282790735
Absolutely disgusting vile ppl ,0.5008527093866421,0.2743245966721223,0.22482269394123566
"Get him a cup of tea, it wasnât on the leaflet!",0.21194155761708544,0.5761168847658291,0.21194155761708544
Deport this disgrace.,0.428233522135796,0.34024592305524526,0.2315205548089588
how sweet our police to muslims,0.23130814108542005,0.43214049950399813,0.3365513594105818
Remove that face covering,0.21194155761708544,0.5761168847658291,0.21194155761708544
Why has he got his face covered?,0.21194155761708544,0.5761168847658291,0.21194155761708544
"What happened to zero tolerance on face coverings 
@metpoliceuk
 ?",0.22566649426924482,0.49425828283245393,0.2800752228983012
Too many words. The police officer should have arrested him,0.29384136541445943,0.47868370145098854,0.22747493313455208
"Why is his face covered? 
Why isn't he being told to uncover?",0.21194155761708544,0.5761168847658291,0.21194155761708544
I imagine the policeman is giving him the recruitment pitch on how important it is that they employ people like him.,0.22855135217449307,0.4681369686144463,0.30331167921106067
When you're marching in the day but got to be back to dry nans dishes at tea time,0.21194155761708544,0.5761168847658291,0.21194155761708544
The police officer was being way too polite here,0.21194155761708544,0.5761168847658291,0.21194155761708544
I thought no one was allowed to have their face covered ,0.27331616103934003,0.5020146106510489,0.22466922830961103
While the police say please come down sir ,0.22709004027836868,0.4821940334372876,0.2907159262843436
"No respect, no integration",0.3954992552023277,0.2651110789542854,0.3393896658433869
You need to come down Sir. No mention of face covering under Sec.60 #MetPolice,0.2564751280613649,0.5216681685371222,0.22185670340151292
Look at the cowards with their faces covered.,0.21194155761708544,0.5761168847658291,0.21194155761708544
Canât be surprised at this point,0.22824475034657432,0.4712640344446585,0.3004912152087673
"Boris told them that they needed to order water cannons to deal with any disruptions in the capital but they wouldnât listen would they. Then along comes Khan who drags the countryâs Capital City down into the gutter.
KHAN OUT.",0.23898111703846045,0.5426065874091374,0.21841229555240227
"Brazen challenge to police authority which is now non existent well done 
@metpoliceuk",0.22983193213365274,0.45366013299411667,0.31650793487223067
Should have been arrested and deported,0.33950584479270196,0.4290146908446465,0.23147946436265163
Pull them off ffs !,0.4134191550324849,0.3544126745595474,0.23216817040796775
"Police: excuse me sir. Iâd be awfully grateful if you wouldnât do that. Sorry for interfering with your plans & any inconvenience cause. Letâs go & have a cuppa, chaps. . No. Get off that monument now! Or your nicked!",0.2674983595385235,0.4772848267496731,0.2552168137118033
and take it's bloody disguise off!,0.40875461182462447,0.35892555701091045,0.23231983116446508
"Masked, tea towel ws",0.21194155761708544,0.5761168847658291,0.21194155761708544
"Usual face covered, as theyre so proud of their cause naturally...",0.22862636629159627,0.46735497318644775,0.304018660521956
No batons predictably.,0.39288392870771915,0.37447094685107674,0.23264512444120408
Why in earth are they allowed to walk with their faces covered?????,0.21194155761708544,0.5761168847658291,0.21194155761708544
"FFS ""Please come down sir""",0.37700567405103846,0.32255066925638654,0.30044365669257495
Still allowed to cover their faces!,0.21194155761708544,0.5761168847658291,0.21194155761708544
"If that was a white guy they would not ask, they would drag him down and beat him. Two tier policing again.",0.23804757853010938,0.5437396585604053,0.2182127629094854
Pull him down! ,0.21194155761708544,0.5761168847658291,0.21194155761708544
They should have taken his tea towel off his face then locked him up. Thatâs what real police would have done.,0.21194155761708544,0.5761168847658291,0.21194155761708544
Police allow him to continue to conceal his identity even after committing a crime (for which we was not arrested of course).,0.2657140054243129,0.44470918994496766,0.2895768046307195
Get off the art you disgusting people show some respect,0.29810036130220485,0.40970206003710946,0.29219757866068563
"You need to come down sir if that ok with you, it's fine if not. Sorry, Carry on.",0.2275587065667227,0.47790322600804597,0.2945380674252314
Get your baton out then,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Proud to be a PrimeXBT partner, an industry-leading exchange with low fees, a user-friendly interface, and outstanding support. 

â¦

Use promo code ""DPA"" to receive up to $7,000 on your deposit. 

If you've found my content helpful over the years,â¦",0.24051236986227348,0.45979076263392193,0.2996968675038046
Not worth mentioning his jihad face covering then?,0.27197459171429744,0.5035629096886719,0.2244624985970307
Why wasn't he told to remove his face covering ?,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Just look how these pathetic copper doesnât tell him to take of his head covering to hide his ID 
Pathetic",0.32701599934531805,0.4423091612281307,0.23067483942655126
"You're not a cancer cell. They're the cancer. All the deceived people who fell for propaganda are the damaged cells. And you are the cure!

Keep up the excellent work! ",0.28389795891683156,0.4073264180718713,0.3087756230112971
"I know, but in this bizzaro world, I am.",0.21194155761708544,0.5761168847658291,0.21194155761708544
"This Rabbi stresses the importance of keeping Christians and Muslims fighting. They LITERALLY bank on it. 
#ApartheidIsrael",0.29904956337181765,0.43992722849012306,0.2610232081380594
"Well they didn't succeed in their propaganda anyway, it was massive L for 
@elonmusk
 as he will be remembered as a genocide enabler in history books",0.2690337239223759,0.4853337213073114,0.24563255477031268
"They're losing PR despite spending hundreds of million dollars per week, do they had to pull this stunt off ",0.25035142489553835,0.5289350420031717,0.22071353310128997
"Great video - Netanyahu voice was on point 

Itâs clear Elon has his role to play 

They wouldnât have allowed just anyone to buy Twitter.",0.22923737211899264,0.4607050466400845,0.3100575812409228
At least he won't get JFK'd now and the platform stays up,0.21194155761708544,0.5761168847658291,0.21194155761708544
"The thing is other than all what 
@Lucas_Gage_
 said is right he nailed the Bibi voice and accent",0.21194155761708544,0.5761168847658291,0.21194155761708544
Jewish newspapers debunked #IsraelisGenocidalState claims.,0.21194155761708544,0.5761168847658291,0.21194155761708544
"The USA gets Israeled.
#DefundIsrael",0.21194155761708544,0.5761168847658291,0.21194155761708544
"The United Slaves Of America -
American slaves in #IsraelApartheidstate on illegally occupied #Westbank",0.22430587569201113,0.5047234405895004,0.2709706837184885
"Elon wants to invest in Greater Israel expansion. New beach front real estate now available in Gaza, that'll be profitable for him. There's no point in gettin' pissed off, Musk is just another billionaire who has his own interests and ambitions.",0.2609998272633611,0.47272779921580604,0.2662723735208328
